"id","year","wage","exper","school","union_d","married_d","health_d","black_d","hisp_d"
3275,1983,1.4920623672,4,12,0,0,0,0,0
3275,1984,1.8073249858,5,12,0,0,0,0,0
3275,1985,1.8499183834,6,12,0,0,0,0,0
3275,1986,1.9869863425,7,12,0,0,0,0,0
3275,1987,3.3431643504,8,12,0,0,0,0,0
3282,1980,1.3583874079,3,10,0,0,0,0,1
3282,1981,1.3766324502,4,10,0,0,0,0,1
3282,1982,1.5474025215,5,10,0,0,0,0,1
3282,1983,1.8431931243,6,10,1,0,0,0,1
3282,1984,2.1288334869,7,10,0,0,0,0,1
3282,1985,2.0536438489,8,10,0,0,0,0,1
3282,1986,1.7766216847,9,10,0,0,0,0,1
3282,1987,2.4093153063,10,10,1,0,0,0,1
3289,1980,1.2319231825,1,15,0,0,0,0,0
3289,1981,1.175223391,2,15,1,0,0,0,0
3289,1982,1.558331592,3,15,0,0,0,0,0
3289,1983,1.6310994092,4,15,0,1,0,0,0
3289,1984,1.8896253331,5,15,0,1,0,0,0
3289,1985,2.065249395,6,15,0,1,0,0,0
3289,1986,2.0743982803,7,15,0,1,0,0,0
3289,1987,2.2822923897,8,15,0,1,0,0,0
3290,1980,1.2380762267,1,12,0,0,0,0,0
3290,1981,1.3064883679,2,12,0,0,0,0,0
3290,1982,1.6328998937,3,12,1,0,0,0,0
3290,1983,1.5542054664,4,12,0,0,0,0,0
3290,1984,1.7826298428,5,12,0,0,0,0,0
3290,1985,1.9603336697,6,12,0,1,0,0,0
3290,1986,2.1409111358,7,12,0,1,0,0,0
3290,1987,2.2177538686,8,12,0,1,0,0,0
3307,1980,1.9738954432,3,14,1,0,0,1,0
3307,1981,2.3909960503,4,14,1,0,0,1,0
3307,1982,2.3562515715,5,14,0,0,0,1,0
3307,1983,2.562250004,6,14,1,0,0,1,0
3307,1984,2.6357747233,7,14,1,0,0,1,0
3307,1985,2.6425300191,8,14,1,0,0,1,0
3307,1986,2.806766174,9,14,1,0,0,1,0
3307,1987,2.8127975714,10,14,1,0,0,1,0
3333,1980,0.5202364335,1,12,0,0,0,0,0
3333,1981,0.057849533,2,12,0,0,0,0,0
3333,1982,1.1112248267,3,12,0,0,0,0,0
3333,1983,1.182082795,4,12,0,0,0,0,0
3333,1984,1.3181632369,5,12,0,0,0,0,0
3333,1985,1.3414484733,6,12,0,0,0,0,0
3333,1986,2.0407122227,7,12,0,0,0,0,0
3333,1987,1.815370427,8,12,0,1,0,0,0
3353,1980,1.3561920173,3,10,0,0,1,0,0
3353,1981,1.0809127116,4,10,0,0,0,0,0
3353,1982,0.6162231771,5,10,0,0,0,0,0
3353,1983,0.9848825849,6,10,0,0,0,0,0
3353,1984,0.7715382848,7,10,0,0,0,0,0
3353,1985,1.209427655,8,10,0,0,0,0,0
3353,1986,2.044626122,9,10,0,0,0,0,0
3353,1987,1.6490222472,10,10,0,0,0,0,0
3380,1980,1.451410827,2,12,0,0,0,0,0
3380,1981,1.421489853,3,12,0,0,0,0,0
3380,1982,1.5653578977,4,12,0,0,0,0,0
3380,1983,1.9995096094,5,12,0,1,0,0,0
3380,1984,1.7227431834,6,12,0,1,0,0,0
3380,1985,1.8207817893,7,12,0,1,0,0,0
3380,1986,2.0428499226,8,12,0,1,0,0,0
3380,1987,1.9330811273,9,12,0,1,0,0,0
3381,1980,1.2271210219,2,10,0,0,0,0,0
3381,1981,1.5293952048,3,10,0,0,0,0,0
3381,1982,1.7356811425,4,10,0,0,0,0,0
3381,1983,1.7414381554,5,10,0,0,0,0,0
3381,1984,1.9491750475,6,10,0,1,0,0,0
3381,1985,2.1755336665,7,10,0,1,0,0,0
3381,1986,1.976417872,8,10,0,1,0,0,0
3381,1987,2.0999708329,9,10,0,1,0,0,0
3389,1980,1.5721126912,3,12,0,0,0,0,0
3389,1981,2.2178198264,4,12,0,0,0,0,0
3389,1982,0.9842216674,5,12,0,0,0,0,0
3389,1983,1.302155439,6,12,0,0,0,0,0
3389,1984,1.8450653138,7,12,0,1,0,0,0
3389,1985,1.9105430052,8,12,0,1,0,0,0
3389,1986,2.3212583583,9,12,0,1,0,0,0
3389,1987,2.4646139465,10,12,0,1,0,0,0
3394,1980,1.9343580842,2,15,0,0,0,1,0
3394,1981,2.0402208285,3,15,0,0,0,1,0
3394,1982,1.9781854376,4,15,0,0,0,1,0
3394,1983,2.0208743016,5,15,0,0,0,1,0
3394,1984,2.1680542,6,15,0,1,0,1,0
3394,1985,2.0944658434,7,15,0,1,0,1,0
3394,1986,1.5789421539,8,15,0,1,0,1,0
3394,1987,1.1684126289,9,15,0,1,0,1,0
3401,1980,1.1801201214,2,11,0,0,0,0,0
3401,1981,0.9523497817,3,11,0,0,0,0,0
3401,1982,1.3879089973,4,11,0,0,0,0,0
3401,1983,1.4689805597,5,11,0,1,0,0,0
3401,1984,1.9296431766,6,11,0,1,0,0,0
3401,1985,2.0445140549,7,11,0,1,0,0,0
3401,1986,1.8838308994,8,11,0,1,1,0,0
3401,1987,2.1123933529,9,11,0,1,0,0,0
3414,1980,1.3378428786,1,16,0,0,0,0,0
3414,1981,2.2082223315,2,16,0,0,0,0,0
3414,1982,1.9976035235,3,16,0,0,0,0,0
3414,1983,2.0555364553,4,16,0,0,0,0,0
3414,1984,1.8737343703,5,16,0,0,0,0,0
3414,1985,2.0101587369,6,16,0,1,0,0,0
3414,1986,2.0328369142,7,16,0,1,0,0,0
3414,1987,2.1952810127,8,16,0,1,0,0,0
3420,1980,2.1220985521,2,13,0,0,0,0,0
3420,1981,0.6539264674,3,13,0,0,0,0,0
3420,1982,1.5823822404,4,13,0,0,0,0,0
3420,1983,1.3354491671,5,13,0,0,0,0,0
3420,1984,1.9211941221,6,13,0,0,0,0,0
3420,1985,0.7652591972,7,13,0,0,0,0,0
3420,1986,1.5398185706,8,13,0,0,0,0,0
3420,1987,2.0354323118,9,13,0,0,0,0,0
3440,1980,0.256118808,2,11,0,0,0,0,0
3440,1981,-1.259880436,3,11,0,0,0,0,0
3440,1982,1.5474025215,4,11,1,1,0,0,0
3440,1983,1.5918786961,5,11,1,1,0,0,0
3440,1984,1.6572285763,6,11,1,1,0,0,0
3440,1985,1.5836402196,7,11,1,1,0,0,0
3440,1986,1.5963624794,8,11,0,0,0,0,0
3440,1987,1.524606688,9,11,1,1,0,0,0
3461,1980,1.1908262667,2,11,0,0,0,0,0
3461,1981,1.5728803167,3,11,0,0,0,0,0
3461,1982,2.1673349859,4,11,0,0,0,0,0
3461,1983,1.8592555024,5,11,0,0,0,0,0
3461,1984,2.0362952105,6,11,0,0,0,0,0
3461,1985,2.1399561695,7,11,0,0,0,0,0
3461,1986,2.1945409939,8,11,0,0,0,0,0
3461,1987,2.0768876627,9,11,0,0,0,0,0
3468,1980,1.601883188,1,14,0,0,0,0,0
3468,1981,1.3766471677,2,14,0,0,0,0,0
3468,1982,1.3483565218,3,14,0,0,0,0,0
3468,1983,1.2161555572,4,14,0,0,0,0,0
3468,1984,1.2539783085,5,14,0,0,0,0,0
3468,1985,1.5055442063,6,14,0,0,0,0,0
3468,1986,1.5270333238,7,14,0,0,0,0,0
3468,1987,1.6978558117,8,14,0,0,0,0,0
3482,1980,2.1307118698,3,13,0,0,0,0,0
3482,1981,2.0024805005,4,13,0,0,0,0,0
3482,1982,2.1605069944,5,13,0,0,0,0,0
3482,1983,1.9803942459,6,13,0,0,0,0,0
3482,1984,2.1590043645,7,13,0,0,0,0,0
3482,1985,2.2427576516,8,13,0,0,0,0,0
3482,1986,2.3212583583,9,13,0,0,0,0,0
3482,1987,2.551577097,10,13,0,1,0,0,0
3495,1980,1.6791112875,5,12,1,0,0,0,0
3495,1981,1.5347143662,6,12,1,0,0,0,0
3495,1982,1.6600470823,7,12,1,0,0,0,0
3495,1983,1.7000922807,8,12,1,0,0,0,0
3495,1984,1.4864402553,9,12,1,0,0,0,0
3495,1985,1.6820802924,10,12,1,0,0,0,0
3495,1986,1.4788073899,11,12,0,1,0,0,0
3495,1987,1.5470570482,12,12,1,1,0,0,0
3503,1980,2.1658393597,4,12,1,0,0,0,0
3503,1981,2.0890109927,5,12,1,0,0,0,0
3503,1982,2.1265623383,6,12,1,0,0,0,0
3503,1983,2.1308751968,7,12,1,0,0,0,0
3503,1984,2.1288334869,8,12,1,0,0,0,0
3503,1985,2.0944658434,9,12,1,0,0,0,0
3503,1986,2.0743982803,10,12,1,1,0,0,0
3503,1987,2.0354323118,11,12,0,1,0,0,0
3525,1980,0.9318462797,1,14,1,0,0,0,0
3525,1981,1.9584889313,2,14,0,0,0,0,0
3525,1982,1.7392028223,3,14,0,0,0,0,0
3525,1983,1.877426296,4,14,0,0,0,0,0
3525,1984,2.5298442446,5,14,0,0,0,0,0
3525,1985,3.4493633504,6,14,0,0,0,0,0
3525,1986,2.8627488088,7,14,0,0,0,0,0
3525,1987,3.0162615648,8,14,0,0,0,0,0
3526,1980,1.710363831,4,12,0,0,0,0,0
3526,1981,1.6094379124,5,12,0,1,0,0,0
3526,1982,1.5925229568,6,12,0,1,0,0,0
3526,1983,1.5918786961,7,12,0,1,0,0,0
3526,1984,1.6920753076,8,12,1,1,0,0,0
3526,1985,1.8713222921,9,12,1,1,0,0,0
3526,1986,1.851254729,10,12,1,1,0,0,0
3526,1987,1.9520507029,11,12,1,1,0,0,0
3538,1980,2.0631852056,5,12,1,1,0,1,0
3538,1981,2.0402208285,6,12,1,1,0,1,0
3538,1982,2.2013289889,7,12,1,1,0,1,0
3538,1983,2.0663366757,8,12,1,1,0,1,0
3538,1984,1.9780105971,9,12,1,1,0,1,0
3538,1985,1.9245947587,10,12,1,1,0,1,0
3538,1986,2.1498360919,11,12,1,0,0,1,0
3538,1987,1.9211431654,12,12,0,0,0,1,0
3563,1980,1.6711431179,3,11,1,0,0,0,0
3563,1981,1.6094379124,4,11,1,0,0,0,0
3563,1982,1.8218393672,5,11,0,0,0,0,0
3563,1983,1.8431931243,6,11,0,0,0,0,0
3563,1984,1.9316987547,7,11,1,1,0,0,0
3563,1985,1.943332828,8,11,1,1,0,0,0
3563,1986,1.901922828,9,11,0,1,0,0,0
3563,1987,2.0012668139,10,11,1,1,0,0,0
3575,1980,1.9643077638,4,12,0,0,0,0,0
3575,1981,2.0649134411,5,12,0,1,0,0,0
3575,1982,2.0269756018,6,12,0,1,0,0,0
3575,1983,2.0883155824,7,12,0,1,0,0,0
3575,1984,2.0880114924,8,12,0,1,0,0,0
3575,1985,2.2077945287,9,12,0,1,0,0,0
3575,1986,2.1877269656,10,12,0,1,0,0,0
3575,1987,2.1487609971,11,12,0,1,0,0,0
3580,1980,1.4432033943,2,12,0,0,0,0,0
3580,1981,1.4171660248,3,12,0,0,0,0,0
3580,1982,1.6527630372,4,12,0,0,0,0,0
3580,1983,1.6936613904,5,12,0,0,0,0,0
3580,1984,1.6825463843,6,12,0,0,0,0,0
3580,1985,1.6782228621,7,12,0,0,0,0,0
3580,1986,1.481682544,8,12,0,0,0,0,0
3580,1987,1.437259536,9,12,0,1,0,0,0
3581,1980,1.1263234911,2,14,0,0,0,0,0
3581,1981,0.2309867288,3,14,0,0,0,0,0
3581,1982,2.2271266817,4,14,0,0,0,0,0
3581,1983,2.1716971913,5,14,0,0,0,0,0
3581,1984,2.220440789,6,14,0,1,0,0,0
3581,1985,2.1814772204,7,14,0,1,0,0,0
3581,1986,2.4390413939,8,14,0,1,0,0,0
3581,1987,2.5104234826,9,14,0,1,0,0,0
3589,1980,1.6711431179,2,12,1,1,0,0,0
3589,1981,2.0249533564,3,12,1,1,0,0,0
3589,1982,-0.487303126,4,12,1,1,0,0,0
3589,1983,1.861542263,5,12,1,1,0,0,0
3589,1984,1.9449106487,6,12,1,1,0,0,0
3589,1985,1.8713222921,7,12,1,1,0,0,0
3589,1986,1.9422373767,8,12,1,1,0,0,0
3589,1987,2.0334303091,9,12,1,1,0,0,0
3591,1980,1.1188803042,2,12,0,0,0,0,0
3591,1981,1.8392400075,3,12,0,0,0,0,0
3591,1982,1.8927637056,4,12,1,1,0,0,0
3591,1983,1.9573481877,5,12,1,1,0,0,0
3591,1984,2.0327019961,6,12,1,1,0,0,0
3591,1985,2.1883931744,7,12,1,1,0,0,0
3591,1986,2.3037753359,8,12,1,0,0,0,0
3591,1987,2.2772119385,9,12,1,0,0,0,0
3598,1980,1.7669975883,3,12,0,0,0,0,0
3598,1981,1.8012971737,4,12,0,0,0,0,0
3598,1982,1.9258828621,5,12,0,0,0,0,0
3598,1983,2.0438638198,6,12,0,0,0,0,0
3598,1984,2.1299024341,7,12,0,0,0,0,0
3598,1985,2.1590043645,8,12,0,1,0,0,0
3598,1986,2.2238935239,9,12,0,1,0,0,0
3598,1987,2.1307424916,10,12,1,1,0,0,0
3602,1980,2.0102411766,5,12,1,0,0,0,0
3602,1981,2.0721858048,6,12,1,0,0,0,0
3602,1982,2.2616031113,7,12,0,0,0,0,0
3602,1983,2.2109179045,8,12,1,1,0,0,0
3602,1984,2.2421621722,9,12,1,1,0,0,0
3602,1985,2.0800824986,10,12,1,1,0,0,0
3602,1986,2.1389368015,11,12,0,1,0,0,0
3602,1987,2.1605954547,12,12,1,1,0,0,0
3607,1980,0.9072417973,7,10,0,0,0,0,0
3607,1981,0.0747235462,8,10,0,0,0,0,0
3607,1982,0.1715794603,9,10,0,0,0,0,0
3607,1983,0.9480025645,10,10,0,0,0,0,0
3607,1984,1.2270708556,11,10,0,0,0,0,0
3607,1985,0.4354531453,12,10,0,0,0,0,0
3607,1986,0.638811979,13,10,0,0,0,0,0
3607,1987,1.6775561665,14,10,0,0,0,0,0
3621,1980,1.5084976782,4,12,0,0,1,0,0
3621,1981,1.8316053778,5,12,1,0,0,0,0
3621,1982,1.506580527,6,12,1,0,0,0,0
3621,1983,1.6316551191,7,12,1,0,0,0,0
3621,1984,1.5450165857,8,12,1,0,0,0,0
3621,1985,1.8200289977,9,12,1,0,0,0,0
3621,1986,1.6419582185,10,12,1,0,1,0,0
3621,1987,1.6889905441,11,12,0,0,1,0,0
3628,1980,1.8422159621,3,14,0,1,0,0,0
3628,1981,1.7361896181,4,14,0,1,0,0,0
3628,1982,2.2919916843,5,14,0,1,0,0,0
3628,1983,1.8380289668,6,14,0,1,0,0,0
3628,1984,2.3319420551,7,14,0,1,0,0,0
3628,1985,2.2888794459,8,14,0,1,0,0,0
3628,1986,2.5101442959,9,14,0,1,0,0,0
3628,1987,2.4609520205,10,14,0,1,0,0,0
3653,1980,1.670645894,2,12,0,1,0,0,0
3653,1981,1.9392771038,3,12,0,1,0,0,0
3653,1982,2.0495850491,4,12,0,1,0,0,0
3653,1983,2.010247209,5,12,0,1,0,0,0
3653,1984,2.0917922152,6,12,0,1,0,0,0
3653,1985,2.0233384994,7,12,0,0,0,0,0
3653,1986,1.9755976956,8,12,0,0,0,0,0
3653,1987,1.853110755,9,12,0,1,0,0,0
3706,1980,1.6744108136,4,13,0,0,0,0,0
3706,1981,1.7917594692,5,13,0,0,0,0,0
3706,1982,1.5187977109,6,13,0,0,0,0,0
3706,1983,1.7254100887,7,13,0,0,0,0,0
3706,1984,1.6486448326,8,13,0,0,0,0,0
3706,1985,1.7776697238,9,13,0,0,0,0,0
3706,1986,1.7732931875,10,13,0,0,0,0,0
3706,1987,1.8122887605,11,13,0,1,0,0,0
3707,1980,-1.103046886,2,13,0,0,0,0,0
3707,1981,1.8638262568,3,13,0,1,0,0,0
3707,1982,1.7443302307,4,13,0,1,0,0,0
3707,1983,2.1128841642,5,13,0,1,0,0,0
3707,1984,2.081042823,6,13,0,1,0,0,0
3707,1985,2.4019505431,7,13,0,1,0,0,0
3707,1986,2.4931086152,8,13,0,1,0,0,0
3707,1987,2.7285794924,9,13,0,1,0,0,0
3708,1980,1.6805250082,1,12,0,0,0,0,0
3708,1981,1.7032289764,2,12,0,0,0,0,0
3708,1982,1.6688491749,3,12,1,0,0,0,0
3708,1983,2.018771941,4,12,1,0,0,0,0
3708,1984,2.0238736925,5,12,1,0,0,0,0
3708,1985,2.1220810104,6,12,1,0,0,0,0
3708,1986,2.0145280908,7,12,1,0,0,0,0
3708,1987,2.1487609971,8,12,1,0,0,0,0
3743,1980,1.2561085587,1,11,0,0,0,0,0
3743,1981,1.716536048,2,11,0,0,0,0,0
3743,1982,1.7210121377,3,11,0,0,0,0,0
3743,1983,1.7646308018,4,11,0,0,0,0,0
3743,1984,2.1474695623,5,11,0,1,0,0,0
3743,1985,2.0894418547,6,11,0,1,0,0,0
3743,1986,2.1484283981,7,11,0,1,0,0,0
3743,1987,2.1604689445,8,11,0,1,0,0,0
3777,1980,1.9487748545,2,12,1,1,0,0,0
3777,1981,2.0402208285,3,12,1,1,0,0,0
3777,1982,2.0665167764,4,12,1,1,0,0,0
3777,1983,2.2109179045,5,12,1,1,0,0,0
3777,1984,2.0840453041,6,12,1,1,0,0,0
3777,1985,2.0944658434,7,12,1,1,0,0,0
3777,1986,1.9804001497,8,12,1,1,0,0,0
3777,1987,1.9979314761,9,12,1,1,0,0,0
3831,1980,1.1731240282,3,11,0,0,0,0,0
3831,1981,1.3188816849,4,11,0,0,0,0,0
3831,1982,1.4803812894,5,11,0,0,0,0,0
3831,1983,1.6137507709,6,11,0,0,0,0,0
3831,1984,1.4068405028,7,11,0,0,0,0,0
3831,1985,1.3917492118,8,11,0,1,0,0,0
3831,1986,1.2916389411,9,11,0,1,0,0,0
3831,1987,1.3327156802,10,11,0,1,0,0,0
3844,1980,1.4404162135,3,11,0,0,0,0,0
3844,1981,1.4139458925,4,11,0,0,0,0,0
3844,1982,1.5474025215,5,11,0,0,0,0,0
3844,1983,1.7688287091,6,11,0,0,0,0,0
3844,1984,1.7664278682,7,11,0,0,0,0,0
3844,1985,1.8713222921,8,11,0,0,0,0,0
3844,1986,1.7102716413,9,11,0,0,0,0,0
3844,1987,1.6103474168,10,11,0,0,0,0,0
3847,1980,2.2493603318,3,12,1,0,0,0,0
3847,1981,2.3597435068,4,12,1,0,0,0,0
3847,1982,2.2797704152,5,12,1,1,0,0,0
3847,1983,2.3201171964,6,12,1,1,0,0,0
3847,1984,2.3044660555,7,12,1,1,0,0,0
3847,1985,2.4019505431,8,12,1,1,0,0,0
3847,1986,2.4390413939,9,12,1,1,0,0,0
3847,1987,2.4541426467,10,12,1,1,0,0,0
3848,1980,1.9980459035,2,12,0,0,0,0,0
3848,1981,1.8931595837,3,12,0,0,0,0,0
3848,1982,1.8523903411,4,12,0,0,0,0,0
3848,1983,1.6205304579,5,12,0,0,0,0,0
3848,1984,1.9962039431,6,12,0,0,0,0,0
3848,1985,1.583858775,7,12,0,0,0,0,0
3848,1986,1.8490382523,8,12,0,1,0,0,0
3848,1987,2.0591488384,9,12,0,1,0,0,0
3882,1980,0.5945394135,1,15,1,0,0,0,0
3882,1981,0.5461649902,2,15,0,0,0,0,0
3882,1982,0.9526954138,3,15,0,0,0,0,0
3882,1983,0.7713790288,4,15,0,0,0,0,0
3882,1984,2.0282922577,5,15,0,0,0,0,0
3882,1985,1.9651311955,6,15,0,0,0,0,0
3882,1986,1.90558908,7,15,0,0,0,0,0
3882,1987,1.6559426901,8,15,0,0,0,0,0
3937,1980,1.4479995666,3,11,0,0,0,1,0
3937,1981,1.328025453,4,11,1,0,0,1,0
3937,1982,1.5239301653,5,11,1,0,0,1,0
3937,1983,1.5949603626,6,11,0,0,0,1,0
3937,1984,2.4451541632,7,11,1,0,0,1,0
3937,1985,1.7360646259,8,11,0,1,0,1,0
3937,1986,1.6933073773,9,11,1,1,0,1,0
3937,1987,1.9829378161,10,11,1,1,0,1,0
4000,1980,1.6112729284,9,7,0,0,0,0,0
4000,1981,1.7525387561,10,7,0,0,0,0,0
4000,1982,1.6714551702,11,7,0,0,0,0,0
4000,1983,1.4377280162,12,7,0,1,0,0,0
4000,1984,1.9056899356,13,7,0,1,0,0,0
4000,1985,1.424010074,14,7,0,1,0,0,0
4000,1986,1.8038609693,15,7,0,1,0,0,0
4000,1987,1.524606688,16,7,0,1,0,0,0
4004,1980,2.0076153545,4,12,0,0,0,0,0
4004,1981,2.1799827709,5,12,0,0,0,0,0
4004,1982,1.9781854376,6,12,0,0,0,0,0
4004,1983,1.94855364,7,12,0,0,0,0,0
4004,1984,2.0880114924,8,12,0,0,0,0,0
4004,1985,2.0944658434,9,12,0,0,0,0,0
4004,1986,1.9910166714,10,12,0,0,0,0,0
4004,1987,2.0354323118,11,12,0,1,0,0,0
4025,1980,0.8568673114,2,9,0,0,0,0,0
4025,1981,1.3325041865,3,9,0,0,0,0,0
4025,1982,1.3052107752,4,9,0,1,0,0,0
4025,1983,1.2145844649,5,9,0,1,0,0,0
4025,1984,1.2479246919,6,9,0,0,0,0,0
4025,1985,1.463113698,7,9,1,0,0,0,0
4025,1986,1.3404291052,8,9,0,0,0,0,0
4025,1987,2.0438813663,9,9,0,0,0,0,0
4032,1980,1.3149490588,1,11,1,0,0,0,0
4032,1981,1.1941728754,2,11,0,0,0,0,0
4032,1982,0.9009272146,3,11,0,0,0,0,0
4032,1983,1.2545327154,4,11,0,0,0,0,0
4032,1984,1.3828891917,5,11,0,0,0,0,0
4032,1985,1.6126194387,6,11,0,0,0,0,0
4032,1986,1.8687139504,7,11,0,0,0,0,0
4032,1987,1.8152517256,8,11,0,1,0,0,0
4046,1980,1.4384301155,6,9,0,1,0,0,0
4046,1981,1.541708465,7,9,0,1,0,0,0
4046,1982,1.4197477374,8,9,0,1,0,0,0
4046,1983,1.6799833278,9,9,0,1,0,0,0
4046,1984,1.3889991924,10,9,0,1,0,0,0
4046,1985,1.4346742565,11,9,0,1,0,0,0
4046,1986,1.5570691252,12,9,0,1,0,0,0
4046,1987,1.4846592017,13,9,0,1,0,0,0
4088,1980,2.2042504007,4,13,0,0,0,0,0
4088,1981,2.411656188,5,13,0,0,0,0,0
4088,1982,2.3146576742,6,13,0,0,0,0,0
4088,1983,2.5081694279,7,13,0,0,0,0,0
4088,1984,2.5988371161,8,13,0,0,0,0,0
4088,1985,2.7003738574,9,13,0,0,0,0,0
4088,1986,2.7414467079,10,13,0,1,0,0,0
4088,1987,2.6634401902,11,13,0,1,0,0,0
4091,1980,2.5641342059,3,12,1,1,0,0,0
4091,1981,2.5102244578,4,12,1,1,0,0,0
4091,1982,2.5933710767,5,12,1,1,0,0,0
4091,1983,2.5637392791,6,12,1,1,0,0,0
4091,1984,2.4653057235,7,12,1,1,0,0,0
4091,1985,2.6132596368,8,12,1,1,0,0,0
4091,1986,2.6454980264,9,12,1,1,0,0,0
4091,1987,2.2822923897,10,12,1,1,0,0,0
4122,1980,1.7771725007,0,16,0,1,0,0,0
4122,1981,1.8971199849,1,16,0,1,0,0,0
4122,1982,2.0269756018,2,16,0,1,0,0,0
4122,1983,2.1308751968,3,16,0,1,0,0,0
4122,1984,2.0454518779,4,16,0,1,0,0,0
4122,1985,2.2359654057,5,16,0,1,0,0,0
4122,1986,2.1136189935,6,16,0,1,0,0,0
4122,1987,2.1487609971,7,16,0,1,0,0,0
4127,1980,1.1713673303,2,10,0,0,1,0,0
4127,1981,1.8430527636,3,10,0,0,0,0,0
4127,1982,1.1611687753,4,10,0,0,0,0,0
4127,1983,0.9177725985,5,10,0,0,0,0,0
4127,1984,0.9271023925,6,10,0,0,0,0,0
4127,1985,1.4558068481,7,10,0,0,0,0,0
4127,1986,1.3732189281,8,10,0,0,0,0,0
4127,1987,1.4484453271,9,10,0,0,0,0,0
4128,1980,0.9933319106,4,12,1,0,0,0,0
4128,1981,0.9846680293,5,12,1,0,0,0,0
4128,1982,1.2421373776,6,12,1,0,0,0,0
4128,1983,1.7848335092,7,12,1,0,0,0,0
4128,1984,1.8336850136,8,12,1,0,0,0,0
4128,1985,1.5170540882,9,12,0,0,0,0,0
4128,1986,1.6281111777,10,12,1,0,0,0,0
4128,1987,1.4266262797,11,12,1,0,0,0,0
4159,1980,1.6804583482,2,11,1,0,0,0,0
4159,1981,2.2900063108,3,11,1,0,0,0,0
4159,1982,2.0285794514,4,11,1,0,0,0,0
4159,1983,1.7586487302,5,11,1,1,0,0,0
4159,1984,2.0030926041,6,11,1,1,0,0,0
4159,1985,1.4745948804,7,11,0,0,0,0,0
4159,1986,2.3520300169,8,11,0,1,0,0,0
4159,1987,1.3884745137,9,11,0,1,0,0,0
4204,1980,1.195795221,4,11,1,0,0,1,0
4204,1981,1.3973553085,5,11,0,0,0,1,0
4204,1982,1.5178944872,6,11,0,0,0,1,0
4204,1983,1.7860347105,7,11,0,1,0,1,0
4204,1984,1.2517634682,8,11,0,0,0,1,0
4204,1985,1.3062270384,9,11,0,0,0,1,0
4204,1986,1.4481963609,10,11,0,0,0,1,0
4204,1987,1.3649765424,11,11,1,0,0,1,0
4229,1980,1.4594835247,2,12,0,0,1,0,0
4229,1981,1.5929086105,3,12,0,0,0,0,0
4229,1982,1.3983669424,4,12,0,0,0,0,0
4229,1983,1.8207202685,5,12,0,0,0,0,0
4229,1984,1.6825463843,6,12,0,0,0,0,0
4229,1985,1.5577756861,7,12,0,0,0,0,0
4229,1986,1.3404291052,8,12,0,0,0,0,0
4229,1987,1.2102749743,9,12,0,0,0,0,0
4258,1980,2.117404487,2,12,1,0,0,0,0
4258,1981,2.2671926591,3,12,1,0,0,0,0
4258,1982,1.9912950068,4,12,1,0,0,0,0
4258,1983,2.1405622371,5,12,1,0,0,0,0
4258,1984,2.1680542,6,12,1,0,0,0,0
4258,1985,1.9365936824,7,12,1,0,0,0,0
4258,1986,1.6010092479,8,12,1,0,0,0,0
4258,1987,1.7113335383,9,12,1,0,0,0,0
4261,1980,1.8541517238,9,6,0,1,0,0,0
4261,1981,1.8051297038,10,6,0,1,0,0,0
4261,1982,1.8728249219,11,6,0,0,0,0,0
4261,1983,1.9781124422,12,6,0,1,0,0,0
4261,1984,1.9994079394,13,6,1,0,0,0,0
4261,1985,2.1887463337,14,6,0,0,0,0,0
4261,1986,2.0743982803,15,6,0,0,0,0,0
4261,1987,1.5048848655,16,6,0,0,0,0,0
4264,1980,1.2293911704,4,10,0,1,0,0,1
4264,1981,1.4183408705,5,10,0,1,0,0,1
4264,1982,1.0703922462,6,10,1,1,0,0,1
4264,1983,0.8207249029,7,10,0,1,0,0,1
4264,1984,1.236495996,8,10,0,1,0,0,1
4264,1985,1.2915037968,9,10,0,1,0,0,1
4264,1986,1.3602317325,10,10,0,1,0,0,1
4264,1987,1.0346708207,11,10,0,0,0,0,1
4278,1980,1.8022478061,3,12,0,1,0,0,0
4278,1981,1.7853285789,4,12,0,1,0,0,0
4278,1982,1.8156665081,5,12,0,1,0,0,0
4278,1983,1.8759829472,6,12,0,1,0,0,0
4278,1984,1.8003294199,7,12,0,1,0,0,0
4278,1985,1.8200289977,8,12,0,1,0,0,0
4278,1986,1.4755315901,9,12,0,1,0,0,0
4278,1987,1.8002161792,10,12,0,1,0,0,0
4297,1980,2.1127088118,2,12,1,0,0,0,0
4297,1981,2.2292538199,3,12,0,0,0,0,0
4297,1982,1.5336091994,4,12,0,1,0,0,0
4297,1983,1.6383987117,5,12,0,1,0,0,0
4297,1984,1.6990276104,6,12,0,1,0,0,0
4297,1985,1.6175688382,7,12,0,0,0,0,0
4297,1986,1.6309123,8,12,0,1,0,0,0
4297,1987,1.7045272833,9,12,0,1,0,0,0
4302,1980,1.0619525443,2,11,0,0,0,0,0
4302,1981,1.0168228557,3,11,0,0,0,0,0
4302,1982,1.2442162625,4,11,0,0,0,0,0
4302,1983,1.1694640296,5,11,0,0,0,0,0
4302,1984,1.1058095555,6,11,0,0,0,0,0
4302,1985,0.6375773294,7,11,0,0,0,0,0
4302,1986,0.6095415967,8,11,0,0,0,0,0
4302,1987,1.7157484257,9,11,0,1,0,0,0
4321,1980,1.7212929016,1,11,0,0,0,0,1
4321,1981,1.9816092924,2,11,1,1,0,0,1
